task_id,task_description,occupation,soc_code,rag_capability,accel_pct,employment,hourly_wage,task_share,annual_impact_usd
20895,Respond to medical emergencies by administering basic first aid or by obtaining assistance from para...,Security Guards,33-9032,Tier1_Knowledge,30%,1241770,18.45,0.0714,1021160690
8628,"Use and maintain the tools or equipment found on commercial vehicles, such as weighing or measuring ...",Light Truck Drivers,53-3033,Tier1_Knowledge,30%,994410,21.22,0.0769,1012866250
8615,Obey traffic laws and follow established traffic and transportation procedures....,Light Truck Drivers,53-3033,Tier1_Knowledge,30%,994410,21.22,0.0769,1012866250
21451,"Confer with or interview officials, technical or professional specialists, or applicants to obtain i...",Compliance Officers,13-1041,Tier1_Excellent,50%,397770,37.7,0.0625,974735385
15376,"Research environmental sustainability issues, concerns, or stakeholder interests....",Chief Sustainability Officers,11-1011,Tier1_Good,40%,211850,99.24,0.0556,971775723
15790,"Verify correct use and maintenance of physical security systems, such as closed-circuit television, ...",Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18041,Coordinate internal discoveries and depositions with legal department staff....,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18035,Provide responses to regulatory agencies regarding product information or issues....,Regulatory Affairs Managers,11-9199,Tier1_Writing,30%,630980,65.65,0.037,957350900
18025,Communicate regulatory information to multiple departments and ensure that information is interprete...,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18034,Participate in the development or implementation of clinical trial protocols....,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15788,Advise retail establishments on development of loss-investigation procedures....,Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15794,Perform or direct inventory investigations in response to shrink results outside of acceptable range...,Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18040,Contribute to the development or implementation of business unit strategic and operating plans....,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18039,Train staff in regulatory policies or procedures....,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
18044,Evaluate new software publishing systems and confer with regulatory agencies concerning news or upda...,Regulatory Affairs Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15800,Coordinate or conduct internal investigations of problems such as employee theft and violations of c...,Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15801,Collaborate with law enforcement to investigate and solve external theft or fraud cases....,Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15795,Hire or supervise loss prevention staff....,Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
15804,"Advise retail managers on compliance with applicable codes, laws, regulations, or standards....",Loss Prevention Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.037,957350900
2280,"Serve food or beverages to patrons, and prepare or serve specialty dishes at tables as required....",Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
2276,Collect payments from customers....,Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
2288,"Prepare tables for meals, including setting up items such as linens, silverware, and glassware....",Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
18744,"Roll silverware, set up food stations, or set up dining areas to prepare for the next shift or for l...",Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
2284,Inform customers of daily specials....,Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
2286,"Prepare hot, cold, and mixed drinks for patrons, and chill bottles of wine....",Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
2293,Escort customers to their tables....,Waiters and Waitresses,35-3031,Tier1_Knowledge,30%,2302690,16.23,0.04,932821561
19503,Develop business cases for environmental marketing strategies....,Marketing Managers,11-2021,Tier1_Knowledge,30%,384980,77.42,0.05,929920730
19504,"Integrate environmental information into product or company marketing strategies, policies, or activ...",Marketing Managers,11-2021,Tier1_Writing,30%,384980,77.42,0.05,929920730
959,Select products or accessories to be displayed at trade or special production shows....,Marketing Managers,11-2021,Tier1_Knowledge,30%,384980,77.42,0.05,929920730
962,"Advise business or other groups on local, national, or international factors affecting the buying or...",Marketing Managers,11-2021,Tier1_Writing,30%,384980,77.42,0.05,929920730
19502,Consult with buying personnel to gain advice regarding environmentally sound or sustainable products...,Marketing Managers,11-2021,Tier1_Writing,30%,384980,77.42,0.05,929920730
964,Consult with buying personnel to gain advice regarding the types of products or services expected to...,Marketing Managers,11-2021,Tier1_Writing,30%,384980,77.42,0.05,929920730
960,"Confer with legal staff to resolve problems, such as copyright infringement or royalty sharing with ...",Marketing Managers,11-2021,Tier1_Knowledge,30%,384980,77.42,0.05,929920730
957,Compile lists describing product or service offerings....,Marketing Managers,11-2021,Tier1_Partial,30%,384980,77.42,0.05,929920730
18089,"Disseminate information about nursing informatics science and practice to the profession, other heal...",Health Informatics Specialists,15-1211,Tier1_Writing,30%,497800,49.9,0.0588,911782193
18102,"Read current literature, talk with colleagues, and participate in professional organizations or conf...",Health Informatics Specialists,15-1211,Tier1_Knowledge,30%,497800,49.9,0.0588,911782193
15646,Provide assistance to internal or external auditors in compliance reviews....,Compliance Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.0345,891326700
15644,"Provide employee training on compliance related topics, policies, or procedures....",Compliance Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.0345,891326700
15656,Conduct or direct the internal investigation of compliance issues....,Compliance Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.0345,891326700
15639,Consult with corporate attorneys as necessary to address difficult legal compliance issues....,Compliance Managers,11-9199,Tier1_Writing,30%,630980,65.65,0.0345,891326700
15650,Identify compliance issues that require follow-up or investigation....,Compliance Managers,11-9199,Tier1_Knowledge,30%,630980,65.65,0.0345,891326700
21806,"Assess blockchain threats, such as untested code and unprotected keys....",Blockchain Engineers,15-1299,Tier1_Knowledge,30%,439380,52.39,0.0588,844937045
3024,"Inspect, operate, or test machinery or equipment to diagnose machine malfunctions....","Maintenance and Repair Workers, General",49-9071,Tier1_Knowledge,30%,1531700,23.38,0.037,827635374
15714,Cancel orders based on customer requests or inventory or delivery problems....,Online Merchants,13-1199,Tier1_Knowledge,30%,1128200,39.07,0.0294,808975146
15704,Order or purchase merchandise to maintain optimal inventory levels....,Online Merchants,13-1199,Tier1_Knowledge,30%,1128200,39.07,0.0294,808975146
15731,"Receive and process payments from customers, using electronic transaction services....",Online Merchants,13-1199,Tier1_Knowledge,30%,1128200,39.07,0.0294,808975146
15720,"Investigate sources, such as auctions, estate sales, liquidators, wholesalers, or trade shows for ne...",Online Merchants,13-1199,Tier1_Knowledge,30%,1128200,39.07,0.0294,808975146
15712,"Create or distribute offline promotional material, such as brochures, pamphlets, business cards, sta...",Online Merchants,13-1199,Tier1_Knowledge,30%,1128200,39.07,0.0294,808975146
2180,Coordinate and supervise work of kitchen staff....,"Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
2172,"Weigh, measure, and mix ingredients according to recipes or personal judgment, using various kitchen...","Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
2185,Keep records and accounts....,"Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
2184,Prepare relishes and hors d'oeuvres....,"Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
2186,Plan and price menu items....,"Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
2173,"Portion, arrange, and garnish food, and serve food to waiters or patrons....","Cooks, Restaurant",35-2014,Tier1_Knowledge,30%,1452130,17.71,0.05,802377336
1291,Refer major hardware or software problems or defective products to vendors or technicians for servic...,Computer User Support Specialists,15-1232,Tier1_Knowledge,30%,697210,29.01,0.0625,788816422
1293,"Read trade magazines and technical manuals, or attend conferences and seminars to maintain knowledge...",Computer User Support Specialists,15-1232,Tier1_Knowledge,30%,697210,29.01,0.0625,788816422
15566,Provide technical or scientific guidance to technical staff in the conduct of biofuels research or d...,Biofuels/Biodiesel Technology and Product Development Managers,11-9041,Tier1_Good,40%,210340,80.64,0.0556,784012902
15581,"Conduct research to breed or develop energy crops with improved biomass yield, environmental adaptab...",Biofuels/Biodiesel Technology and Product Development Managers,11-9041,Tier1_Good,40%,210340,80.64,0.0556,784012902
15564,Develop computational tools or approaches to improve biofuels research and development activities....,Biofuels/Biodiesel Technology and Product Development Managers,11-9041,Tier1_Good,40%,210340,80.64,0.0556,784012902
20287,"Coordinate conferences, meetings, or special events, such as luncheons or graduation ceremonies....","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Knowledge,30%,1737820,22.26,0.0323,778668932
20290,"Prepare conference or event materials, such as flyers or invitations....","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Knowledge,30%,1737820,22.26,0.0323,778668932
20285,"Perform payroll functions, such as maintaining timekeeping information and processing and submitting...","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Knowledge,30%,1737820,22.26,0.0323,778668932
2806,"Provide services to customers, such as order placement or account information....","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Knowledge,30%,1737820,22.26,0.0323,778668932
2790,"Answer telephones and give information to callers, take messages, or transfer calls to appropriate i...","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Writing,30%,1737820,22.26,0.0323,778668932
2813,"Operate electronic mail systems and coordinate the flow of information, internally or with other org...","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Knowledge,30%,1737820,22.26,0.0323,778668932
2795,Complete forms in accordance with company procedures....,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014,Tier1_Writing,30%,1737820,22.26,0.0323,778668932
18854,Conduct exit interviews and ensure that necessary employment termination paperwork is completed....,Human Resources Specialists,13-1071,Tier1_Knowledge,30%,917460,35.05,0.0385,771767352
18873,"Coordinate with outside staffing agencies to secure temporary employees, based on departmental needs...",Human Resources Specialists,13-1071,Tier1_Knowledge,30%,917460,35.05,0.0385,771767352
18861,"Interpret and explain human resources policies, procedures, laws, standards, or regulations....",Human Resources Specialists,13-1071,Tier1_Knowledge,30%,917460,35.05,0.0385,771767352
18857,Contact job applicants to inform them of the status of their applications....,Human Resources Specialists,13-1071,Tier1_Writing,30%,917460,35.05,0.0385,771767352
18858,Develop or implement recruiting strategies to meet current or anticipated staffing needs....,Human Resources Specialists,13-1071,Tier1_Knowledge,30%,917460,35.05,0.0385,771767352
2504,Prepare trial balances of books....,"Bookkeeping, Accounting, and Auditing Clerks",43-3031,Tier1_Knowledge,30%,1455770,23.66,0.0357,767598406
18561,Prepare and process payroll information....,"Bookkeeping, Accounting, and Auditing Clerks",43-3031,Tier1_Knowledge,30%,1455770,23.66,0.0357,767598406
