task_id,onetsoc_code,occupation,task,task_type,job_zone,rag_retrieval,rag_summarize,rag_qa,rag_compare,rag_translate,agent_compute,agent_code,agent_visual_create,agent_visual_understand,agent_web,agent_browser,agent_calendar,agent_maps,agent_audio,agent_video,agent_reasoning,agent_email,agent_document,agent_data_analysis,analysis_evaluation,planning_development,coordination_management,review_monitoring,training_education,customer_communication,record_keeping,decision_making,writing_complex,writing_simple,communication,physical_primary,physical_knowledge,human_critical,tier,base_accel,software_count,avg_replace_potential,hot_tech_count,software_boost,final_accel,soc_code,OCC_CODE,TOT_EMP,H_MEDIAN,A_MEDIAN,hourly_wage,tasks_per_occ,task_share,annual_labor_value,acceleration_value,gdp_impact
20707,11-1021.00,General and Operations Managers,"Set prices or credit terms for goods or services, based on forecasts of customer demand.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Good,0.5,146,0.5315068493150684,49,0.1,0.6,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,13025360583.52941,22794381021.176468
944,11-1021.00,General and Operations Managers,"Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,146,0.5315068493150684,49,0.1,0.3,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,6512680291.764705,11397190510.588234
945,11-1021.00,General and Operations Managers,"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,146,0.5315068493150684,49,0.1,0.3,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,6512680291.764705,11397190510.588234
947,11-1021.00,General and Operations Managers,"Direct non-merchandising departments of businesses, such as advertising or purchasing.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,146,0.5315068493150684,49,0.1,0.3,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,6512680291.764705,11397190510.588234
19501,11-1021.00,General and Operations Managers,"Implement or oversee environmental management or sustainability programs addressing issues such as recycling, conservation, or waste management.",Supplemental,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,146,0.5315068493150684,49,0.1,0.6,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,13025360583.52941,22794381021.176468
949,11-1021.00,General and Operations Managers,Plan store layouts or design displays.,Supplemental,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Tier2_Good,0.5,146,0.5315068493150684,49,0.1,0.6,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,13025360583.52941,22794381021.176468
948,11-1021.00,General and Operations Managers,"Recommend locations for new facilities, or oversee the remodeling or renovating of current facilities.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Tier2_Excellent,0.7,146,0.5315068493150684,49,0.1,0.7999999999999999,11-1021,11-1021,3584420.0,49.5,102950.0,49.5,17,0.058823529411764705,21708934305.88235,17367147444.70588,30392508028.23529
15267,11-1031.00,Legislators,Analyze and understand the local and national implications of proposed legislation.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15268,11-1031.00,Legislators,"Appoint nominees to leadership posts, or approve such appointments.",,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15269,11-1031.00,Legislators,Confer with colleagues to formulate positions and strategies pertaining to pending issues.,,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15270,11-1031.00,Legislators,"Debate the merits of proposals and bill amendments during floor sessions, following the appropriate rules of procedure.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15271,11-1031.00,Legislators,Develop expertise in subject matters related to committee assignments.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15272,11-1031.00,Legislators,"Hear testimony from constituents, representatives of interest groups, board and commission members, and others with an interest in bills or issues under consideration.",,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15273,11-1031.00,Legislators,"Keep abreast of the issues affecting constituents by making personal visits and phone calls, reading local newspapers, and viewing or listening to local broadcasts.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,32,0.55,11,0.1,0.0,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,0.0,0.0
15274,11-1031.00,Legislators,Maintain knowledge of relevant national and international current events.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15275,11-1031.00,Legislators,"Make decisions that balance the perspectives of private citizens, public officials, and party leaders.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15276,11-1031.00,Legislators,"Negotiate with colleagues or members of other political parties in order to reconcile differing interests, and to create policies and agreements.",,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15277,11-1031.00,Legislators,"Prepare drafts of amendments, government policies, laws, rules, regulations, budgets, programs and procedures.",,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Tier2_Excellent,0.7,32,0.55,11,0.1,0.7999999999999999,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,31677682.666666664,55435944.666666664
15278,11-1031.00,Legislators,Read and review concerns of constituents or the general public and determine if governmental action is necessary.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15279,11-1031.00,Legislators,"Represent their parties in negotiations with political executives or members of other parties, and when speaking with the media.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Physical+Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15280,11-1031.00,Legislators,"Review bills in committee, and make recommendations about their future.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15281,11-1031.00,Legislators,Seek federal funding for local projects and programs.,,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,32,0.55,11,0.1,0.7999999999999999,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,31677682.666666664,55435944.666666664
15282,11-1031.00,Legislators,"Serve on commissions, investigative panels, study groups, and committees in order to examine specialized areas and recommend action.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15283,11-1031.00,Legislators,"Vote on motions, amendments, and decisions on whether or not to report a bill out from committee to the assembly floor.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15284,11-1031.00,Legislators,"Write, prepare, and deliver statements for the Congressional Record.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Tier2_Writing,0.7,32,0.55,11,0.1,0.7999999999999999,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,31677682.666666664,55435944.666666664
15285,11-1031.00,Legislators,"Alert constituents of government actions and programs by way of newsletters, personal appearances at town meetings, phone calls, and individual meetings.",,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,32,0.55,11,0.1,0.7999999999999999,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,31677682.666666664,55435944.666666664
15286,11-1031.00,Legislators,"Attend receptions, dinners, and conferences to meet people, exchange views and information, and develop working relationships.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15287,11-1031.00,Legislators,"Conduct ""head counts"" to help predict the outcome of upcoming votes.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15288,11-1031.00,Legislators,"Determine campaign strategies for media advertising, positions on issues, and public appearances.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15289,11-1031.00,Legislators,Encourage and support party candidates for political office.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,32,0.55,11,0.1,0.0,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,0.0,0.0
15290,11-1031.00,Legislators,"Establish personal offices in local districts or states, and manage office staff.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15291,11-1031.00,Legislators,"Evaluate the structure, efficiency, activities, and performance of government agencies.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15292,11-1031.00,Legislators,"Organize and maintain campaign organizations and fundraisers, in order to raise money for election or re-election.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
15293,11-1031.00,Legislators,"Oversee expense allowances, ensuring that accounts are balanced at the end of each fiscal year.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15294,11-1031.00,Legislators,Promote the industries and products of their electoral districts.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,32,0.55,11,0.1,0.0,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,0.0,0.0
15295,11-1031.00,Legislators,"Represent their government at local, national, and international meetings and conferences.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Writing,0.3,32,0.55,11,0.1,0.3,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,11879131.0,20788479.25
15296,11-1031.00,Legislators,Speak to students to encourage and support the development of future political leaders.,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Tier2_Knowledge,0.5,32,0.55,11,0.1,0.6,11-1031,11-1031,26510.0,21.54326923076923,44810.0,21.54326923076923,30,0.03333333333333333,39597103.333333336,23758262.0,41576958.5
3224,11-2011.00,Advertising and Promotions Managers,"Plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
3226,11-2011.00,Advertising and Promotions Managers,"Inspect layouts and advertising copy, and edit scripts, audio, video, and other promotional material for adherence to specifications.",Core,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,73,0.5328767123287671,27,0.1,0.7999999999999999,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,71437960.53333333,125016430.93333334
3231,11-2011.00,Advertising and Promotions Managers,"Confer with department heads or staff to discuss topics such as contracts, selection of advertising media, or product to be advertised.",Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tier1_Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3242,11-2011.00,Advertising and Promotions Managers,Coordinate with the media to disseminate advertising.,Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3227,11-2011.00,Advertising and Promotions Managers,"Coordinate activities of departments, such as sales, graphic arts, media, finance, and research.",Core,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
3238,11-2011.00,Advertising and Promotions Managers,Plan and execute advertising policies and strategies for organizations.,Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3237,11-2011.00,Advertising and Promotions Managers,"Direct, motivate, and monitor the mobilization of a campaign team to advance campaign goals.",Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
3223,11-2011.00,Advertising and Promotions Managers,Prepare budgets and submit estimates for program costs as part of campaign plan development.,Core,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,73,0.5328767123287671,27,0.1,0.7999999999999999,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,71437960.53333333,125016430.93333334
3243,11-2011.00,Advertising and Promotions Managers,Contact organizations to explain services and facilities offered.,Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3233,11-2011.00,Advertising and Promotions Managers,Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
3229,11-2011.00,Advertising and Promotions Managers,"Identify and develop contacts for promotional campaigns and industry programs that meet identified buyer targets, such as dealers, distributors, or consumers.",Core,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier2_Excellent,0.7,73,0.5328767123287671,27,0.1,0.7999999999999999,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,71437960.53333333,125016430.93333334
3239,11-2011.00,Advertising and Promotions Managers,"Track program budgets, expenses, and campaign response rates to evaluate each campaign, based on program objectives and industry norms.",Core,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier2_Excellent,0.7,73,0.5328767123287671,27,0.1,0.7999999999999999,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,71437960.53333333,125016430.93333334
3234,11-2011.00,Advertising and Promotions Managers,"Read trade journals and professional literature to stay informed on trends, innovations, and changes that affect media planning.",Core,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier2_Good,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
18586,11-2011.00,Advertising and Promotions Managers,"Manage sales team, including setting goals, providing incentives, and evaluating employee performance.",Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3228,11-2011.00,Advertising and Promotions Managers,Prepare and negotiate advertising and sales contracts.,Supplemental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Tier1_Knowledge,0.3,73,0.5328767123287671,27,0.1,0.3,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,26789235.2,46881161.6
3235,11-2011.00,Advertising and Promotions Managers,Formulate plans to extend business with established accounts and to transact business as agent for advertising accounts.,Supplemental,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,73,0.5328767123287671,27,0.1,0.6,11-2011,11-2011,21100.0,61.04,126960.0,61.04,30,0.03333333333333333,89297450.66666667,53578470.4,93762323.2
